participant_id,source_file,survey_term,source_row,hotdog_is_sandwich
fall-2026-0325,hotdog_data_parkhurst(1).xlsx,Fall 2026,325,Yes
fall-2026-0326,hotdog_data_parkhurst(1).xlsx,Fall 2026,326,No
fall-2026-0327,hotdog_data_parkhurst(1).xlsx,Fall 2026,327,Yes
fall-2026-0328,hotdog_data_parkhurst(1).xlsx,Fall 2026,328,No
fall-2026-0329,hotdog_data_parkhurst(1).xlsx,Fall 2026,329,No
fall-2026-0330,hotdog_data_parkhurst(1).xlsx,Fall 2026,330,No
fall-2026-0331,hotdog_data_parkhurst(1).xlsx,Fall 2026,331,No
fall-2026-0332,hotdog_data_parkhurst(1).xlsx,Fall 2026,332,Yes
fall-2026-0333,hotdog_data_parkhurst(1).xlsx,Fall 2026,333,Yes
fall-2026-0334,hotdog_data_parkhurst(1).xlsx,Fall 2026,334,No
fall-2026-0335,hotdog_data_parkhurst(1).xlsx,Fall 2026,335,Yes
fall-2026-0336,hotdog_data_parkhurst(1).xlsx,Fall 2026,336,No
fall-2026-0337,hotdog_data_parkhurst(1).xlsx,Fall 2026,337,Yes
fall-2026-0338,hotdog_data_parkhurst(1).xlsx,Fall 2026,338,No
fall-2026-0339,hotdog_data_parkhurst(1).xlsx,Fall 2026,339,No
fall-2026-0340,hotdog_data_parkhurst(1).xlsx,Fall 2026,340,No
fall-2026-0341,hotdog_data_parkhurst(1).xlsx,Fall 2026,341,No
fall-2026-0342,hotdog_data_parkhurst(1).xlsx,Fall 2026,342,Yes
fall-2026-0343,hotdog_data_parkhurst(1).xlsx,Fall 2026,343,No
fall-2026-0344,hotdog_data_parkhurst(1).xlsx,Fall 2026,344,No
fall-2026-0345,hotdog_data_parkhurst(1).xlsx,Fall 2026,345,Yes
fall-2026-0346,hotdog_data_parkhurst(1).xlsx,Fall 2026,346,Yes
fall-2026-0347,hotdog_data_parkhurst(1).xlsx,Fall 2026,347,No
fall-2026-0348,hotdog_data_parkhurst(1).xlsx,Fall 2026,348,No
fall-2026-0349,hotdog_data_parkhurst(1).xlsx,Fall 2026,349,No
fall-2026-0350,hotdog_data_parkhurst(1).xlsx,Fall 2026,350,No
fall-2026-0351,hotdog_data_parkhurst(1).xlsx,Fall 2026,351,No
fall-2026-0352,hotdog_data_parkhurst(1).xlsx,Fall 2026,352,No
fall-2026-0353,hotdog_data_parkhurst(1).xlsx,Fall 2026,353,No
fall-2026-0354,hotdog_data_parkhurst(1).xlsx,Fall 2026,354,No
fall-2026-0355,hotdog_data_parkhurst(1).xlsx,Fall 2026,355,No
fall-2026-0356,hotdog_data_parkhurst(1).xlsx,Fall 2026,356,No
fall-2026-0357,hotdog_data_parkhurst(1).xlsx,Fall 2026,357,No
fall-2026-0358,hotdog_data_parkhurst(1).xlsx,Fall 2026,358,No
fall-2026-0359,hotdog_data_parkhurst(1).xlsx,Fall 2026,359,No
fall-2026-0360,hotdog_data_parkhurst(1).xlsx,Fall 2026,360,Yes
fall-2026-0361,hotdog_data_parkhurst(1).xlsx,Fall 2026,361,No
fall-2026-0362,hotdog_data_parkhurst(1).xlsx,Fall 2026,362,No
fall-2026-0363,hotdog_data_parkhurst(1).xlsx,Fall 2026,363,No
fall-2026-0364,hotdog_data_parkhurst(1).xlsx,Fall 2026,364,No
fall-2026-0365,hotdog_data_parkhurst(1).xlsx,Fall 2026,365,Yes
fall-2026-0366,hotdog_data_parkhurst(1).xlsx,Fall 2026,366,No
fall-2026-0367,hotdog_data_parkhurst(1).xlsx,Fall 2026,367,Yes
fall-2026-0368,hotdog_data_parkhurst(1).xlsx,Fall 2026,368,No
fall-2026-0369,hotdog_data_parkhurst(1).xlsx,Fall 2026,369,No
fall-2026-0370,hotdog_data_parkhurst(1).xlsx,Fall 2026,370,No
fall-2026-0371,hotdog_data_parkhurst(1).xlsx,Fall 2026,371,Yes
fall-2026-0372,hotdog_data_parkhurst(1).xlsx,Fall 2026,372,No
fall-2026-0373,hotdog_data_parkhurst(1).xlsx,Fall 2026,373,No
fall-2026-0374,hotdog_data_parkhurst(1).xlsx,Fall 2026,374,No
fall-2026-0375,hotdog_data_parkhurst(1).xlsx,Fall 2026,375,No
fall-2026-0376,hotdog_data_parkhurst(1).xlsx,Fall 2026,376,No
fall-2026-0377,hotdog_data_parkhurst(1).xlsx,Fall 2026,377,No
fall-2026-0378,hotdog_data_parkhurst(1).xlsx,Fall 2026,378,No
fall-2026-0379,hotdog_data_parkhurst(1).xlsx,Fall 2026,379,No
fall-2026-0380,hotdog_data_parkhurst(1).xlsx,Fall 2026,380,No
fall-2026-0381,hotdog_data_parkhurst(1).xlsx,Fall 2026,381,No
fall-2026-0382,hotdog_data_parkhurst(1).xlsx,Fall 2026,382,Yes
fall-2026-0383,hotdog_data_parkhurst(1).xlsx,Fall 2026,383,Yes
fall-2026-0384,hotdog_data_parkhurst(1).xlsx,Fall 2026,384,No
fall-2026-0385,hotdog_data_parkhurst(1).xlsx,Fall 2026,385,Yes
fall-2026-0386,hotdog_data_parkhurst(1).xlsx,Fall 2026,386,No
fall-2026-0387,hotdog_data_parkhurst(1).xlsx,Fall 2026,387,No
fall-2026-0388,hotdog_data_parkhurst(1).xlsx,Fall 2026,388,Yes
fall-2026-0389,hotdog_data_parkhurst(1).xlsx,Fall 2026,389,No
fall-2026-0390,hotdog_data_parkhurst(1).xlsx,Fall 2026,390,Yes
fall-2026-0391,hotdog_data_parkhurst(1).xlsx,Fall 2026,391,Yes
fall-2026-0392,hotdog_data_parkhurst(1).xlsx,Fall 2026,392,Yes
fall-2026-0393,hotdog_data_parkhurst(1).xlsx,Fall 2026,393,No
fall-2026-0394,hotdog_data_parkhurst(1).xlsx,Fall 2026,394,No
fall-2026-0395,hotdog_data_parkhurst(1).xlsx,Fall 2026,395,No
fall-2026-0396,hotdog_data_parkhurst(1).xlsx,Fall 2026,396,Yes
fall-2026-0397,hotdog_data_parkhurst(1).xlsx,Fall 2026,397,No
fall-2026-0398,hotdog_data_parkhurst(1).xlsx,Fall 2026,398,No
fall-2026-0399,hotdog_data_parkhurst(1).xlsx,Fall 2026,399,No
fall-2026-0400,hotdog_data_parkhurst(1).xlsx,Fall 2026,400,No
fall-2026-0401,hotdog_data_parkhurst(1).xlsx,Fall 2026,401,No
fall-2026-0402,hotdog_data_parkhurst(1).xlsx,Fall 2026,402,No
fall-2026-0403,hotdog_data_parkhurst(1).xlsx,Fall 2026,403,No
fall-2026-0404,hotdog_data_parkhurst(1).xlsx,Fall 2026,404,Yes
fall-2026-0405,hotdog_data_parkhurst(1).xlsx,Fall 2026,405,Yes
fall-2026-0406,hotdog_data_parkhurst(1).xlsx,Fall 2026,406,No
fall-2026-0407,hotdog_data_parkhurst(1).xlsx,Fall 2026,407,Yes
fall-2026-0408,hotdog_data_parkhurst(1).xlsx,Fall 2026,408,No
fall-2026-0409,hotdog_data_parkhurst(1).xlsx,Fall 2026,409,No
fall-2026-0410,hotdog_data_parkhurst(1).xlsx,Fall 2026,410,No
fall-2026-0411,hotdog_data_parkhurst(1).xlsx,Fall 2026,411,No
fall-2026-0412,hotdog_data_parkhurst(1).xlsx,Fall 2026,412,Yes
fall-2026-0413,hotdog_data_parkhurst(1).xlsx,Fall 2026,413,Yes
fall-2026-0414,hotdog_data_parkhurst(1).xlsx,Fall 2026,414,No
fall-2026-0415,hotdog_data_parkhurst(1).xlsx,Fall 2026,415,Yes
fall-2026-0416,hotdog_data_parkhurst(1).xlsx,Fall 2026,416,No
fall-2026-0417,hotdog_data_parkhurst(1).xlsx,Fall 2026,417,No
fall-2026-0418,hotdog_data_parkhurst(1).xlsx,Fall 2026,418,No
fall-2026-0419,hotdog_data_parkhurst(1).xlsx,Fall 2026,419,No
fall-2026-0420,hotdog_data_parkhurst(1).xlsx,Fall 2026,420,Yes
fall-2026-0421,hotdog_data_parkhurst(1).xlsx,Fall 2026,421,No
fall-2026-0422,hotdog_data_parkhurst(1).xlsx,Fall 2026,422,Yes
fall-2026-0423,hotdog_data_parkhurst(1).xlsx,Fall 2026,423,Yes
fall-2026-0424,hotdog_data_parkhurst(1).xlsx,Fall 2026,424,No
fall-2026-0425,hotdog_data_parkhurst(1).xlsx,Fall 2026,425,No
fall-2026-0426,hotdog_data_parkhurst(1).xlsx,Fall 2026,426,No
fall-2026-0427,hotdog_data_parkhurst(1).xlsx,Fall 2026,427,No
fall-2026-0428,hotdog_data_parkhurst(1).xlsx,Fall 2026,428,No
fall-2026-0429,hotdog_data_parkhurst(1).xlsx,Fall 2026,429,No
fall-2026-0430,hotdog_data_parkhurst(1).xlsx,Fall 2026,430,Yes
fall-2026-0431,hotdog_data_parkhurst(1).xlsx,Fall 2026,431,No
fall-2026-0432,hotdog_data_parkhurst(1).xlsx,Fall 2026,432,Yes
fall-2026-0433,hotdog_data_parkhurst(1).xlsx,Fall 2026,433,No
fall-2026-0434,hotdog_data_parkhurst(1).xlsx,Fall 2026,434,No
fall-2026-0435,hotdog_data_parkhurst(1).xlsx,Fall 2026,435,No
fall-2026-0436,hotdog_data_parkhurst(1).xlsx,Fall 2026,436,No
fall-2026-0437,hotdog_data_parkhurst(1).xlsx,Fall 2026,437,Yes
fall-2026-0438,hotdog_data_parkhurst(1).xlsx,Fall 2026,438,Yes
fall-2026-0439,hotdog_data_parkhurst(1).xlsx,Fall 2026,439,No
fall-2026-0440,hotdog_data_parkhurst(1).xlsx,Fall 2026,440,No
fall-2026-0441,hotdog_data_parkhurst(1).xlsx,Fall 2026,441,No
fall-2026-0442,hotdog_data_parkhurst(1).xlsx,Fall 2026,442,Yes
fall-2026-0443,hotdog_data_parkhurst(1).xlsx,Fall 2026,443,No
fall-2026-0444,hotdog_data_parkhurst(1).xlsx,Fall 2026,444,No
fall-2026-0445,hotdog_data_parkhurst(1).xlsx,Fall 2026,445,No
fall-2026-0446,hotdog_data_parkhurst(1).xlsx,Fall 2026,446,Yes
fall-2026-0447,hotdog_data_parkhurst(1).xlsx,Fall 2026,447,Yes
fall-2026-0448,hotdog_data_parkhurst(1).xlsx,Fall 2026,448,No
fall-2026-0449,hotdog_data_parkhurst(1).xlsx,Fall 2026,449,No
fall-2026-0450,hotdog_data_parkhurst(1).xlsx,Fall 2026,450,Yes
fall-2026-0451,hotdog_data_parkhurst(1).xlsx,Fall 2026,451,Yes
fall-2026-0452,hotdog_data_parkhurst(1).xlsx,Fall 2026,452,No
fall-2026-0453,hotdog_data_parkhurst(1).xlsx,Fall 2026,453,No
fall-2026-0454,hotdog_data_parkhurst(1).xlsx,Fall 2026,454,No
fall-2026-0455,hotdog_data_parkhurst(1).xlsx,Fall 2026,455,Yes
fall-2026-0456,hotdog_data_parkhurst(1).xlsx,Fall 2026,456,No
fall-2026-0457,hotdog_data_parkhurst(1).xlsx,Fall 2026,457,No
fall-2026-0458,hotdog_data_parkhurst(1).xlsx,Fall 2026,458,Yes
fall-2026-0459,hotdog_data_parkhurst(1).xlsx,Fall 2026,459,No
fall-2026-0460,hotdog_data_parkhurst(1).xlsx,Fall 2026,460,Yes
fall-2026-0461,hotdog_data_parkhurst(1).xlsx,Fall 2026,461,No
fall-2026-0462,hotdog_data_parkhurst(1).xlsx,Fall 2026,462,No
fall-2026-0463,hotdog_data_parkhurst(1).xlsx,Fall 2026,463,No
fall-2026-0464,hotdog_data_parkhurst(1).xlsx,Fall 2026,464,No
fall-2026-0465,hotdog_data_parkhurst(1).xlsx,Fall 2026,465,Yes
fall-2026-0466,hotdog_data_parkhurst(1).xlsx,Fall 2026,466,No
fall-2026-0467,hotdog_data_parkhurst(1).xlsx,Fall 2026,467,No
fall-2026-0468,hotdog_data_parkhurst(1).xlsx,Fall 2026,468,No
fall-2026-0469,hotdog_data_parkhurst(1).xlsx,Fall 2026,469,No
fall-2026-0470,hotdog_data_parkhurst(1).xlsx,Fall 2026,470,Yes
fall-2026-0471,hotdog_data_parkhurst(1).xlsx,Fall 2026,471,No
fall-2026-0472,hotdog_data_parkhurst(1).xlsx,Fall 2026,472,No
fall-2026-0473,hotdog_data_parkhurst(1).xlsx,Fall 2026,473,Yes
fall-2026-0474,hotdog_data_parkhurst(1).xlsx,Fall 2026,474,No
fall-2026-0475,hotdog_data_parkhurst(1).xlsx,Fall 2026,475,No
fall-2026-0476,hotdog_data_parkhurst(1).xlsx,Fall 2026,476,No
fall-2026-0477,hotdog_data_parkhurst(1).xlsx,Fall 2026,477,Yes
fall-2026-0478,hotdog_data_parkhurst(1).xlsx,Fall 2026,478,No
fall-2026-0479,hotdog_data_parkhurst(1).xlsx,Fall 2026,479,Yes
fall-2026-0480,hotdog_data_parkhurst(1).xlsx,Fall 2026,480,No
fall-2026-0481,hotdog_data_parkhurst(1).xlsx,Fall 2026,481,No
fall-2026-0482,hotdog_data_parkhurst(1).xlsx,Fall 2026,482,Yes
fall-2026-0483,hotdog_data_parkhurst(1).xlsx,Fall 2026,483,No
fall-2026-0484,hotdog_data_parkhurst(1).xlsx,Fall 2026,484,No
fall-2026-0485,hotdog_data_parkhurst(1).xlsx,Fall 2026,485,No
fall-2026-0486,hotdog_data_parkhurst(1).xlsx,Fall 2026,486,Yes
fall-2026-0487,hotdog_data_parkhurst(1).xlsx,Fall 2026,487,Yes
fall-2026-0488,hotdog_data_parkhurst(1).xlsx,Fall 2026,488,Yes
fall-2026-0489,hotdog_data_parkhurst(1).xlsx,Fall 2026,489,No
fall-2026-0490,hotdog_data_parkhurst(1).xlsx,Fall 2026,490,Yes
fall-2026-0491,hotdog_data_parkhurst(1).xlsx,Fall 2026,491,Yes
fall-2026-0492,hotdog_data_parkhurst(1).xlsx,Fall 2026,492,No
fall-2026-0493,hotdog_data_parkhurst(1).xlsx,Fall 2026,493,Yes
fall-2026-0494,hotdog_data_parkhurst(1).xlsx,Fall 2026,494,No
fall-2026-0495,hotdog_data_parkhurst(1).xlsx,Fall 2026,495,No
fall-2026-0496,hotdog_data_parkhurst(1).xlsx,Fall 2026,496,Yes
fall-2026-0497,hotdog_data_parkhurst(1).xlsx,Fall 2026,497,No
fall-2026-0498,hotdog_data_parkhurst(1).xlsx,Fall 2026,498,Yes
fall-2026-0499,hotdog_data_parkhurst(1).xlsx,Fall 2026,499,No
fall-2026-0500,hotdog_data_parkhurst(1).xlsx,Fall 2026,500,No
fall-2026-0501,hotdog_data_parkhurst(1).xlsx,Fall 2026,501,No
fall-2026-0502,hotdog_data_parkhurst(1).xlsx,Fall 2026,502,No
fall-2026-0503,hotdog_data_parkhurst(1).xlsx,Fall 2026,503,No
fall-2026-0504,hotdog_data_parkhurst(1).xlsx,Fall 2026,504,No
fall-2026-0505,hotdog_data_parkhurst(1).xlsx,Fall 2026,505,Yes
fall-2026-0506,hotdog_data_parkhurst(1).xlsx,Fall 2026,506,Yes
fall-2026-0507,hotdog_data_parkhurst(1).xlsx,Fall 2026,507,No
fall-2026-0508,hotdog_data_parkhurst(1).xlsx,Fall 2026,508,No
fall-2026-0509,hotdog_data_parkhurst(1).xlsx,Fall 2026,509,Yes
fall-2026-0510,hotdog_data_parkhurst(1).xlsx,Fall 2026,510,No
fall-2026-0511,hotdog_data_parkhurst(1).xlsx,Fall 2026,511,No
fall-2026-0512,hotdog_data_parkhurst(1).xlsx,Fall 2026,512,Yes
fall-2026-0513,hotdog_data_parkhurst(1).xlsx,Fall 2026,513,No
fall-2026-0514,hotdog_data_parkhurst(1).xlsx,Fall 2026,514,No
fall-2026-0515,hotdog_data_parkhurst(1).xlsx,Fall 2026,515,No
fall-2026-0516,hotdog_data_parkhurst(1).xlsx,Fall 2026,516,No
fall-2026-0517,hotdog_data_parkhurst(1).xlsx,Fall 2026,517,No
fall-2026-0518,hotdog_data_parkhurst(1).xlsx,Fall 2026,518,No
fall-2026-0519,hotdog_data_parkhurst(1).xlsx,Fall 2026,519,Yes
